Date,Open,High,Low,Close,Volume
19.09.2025 18:10:00,319,322,"313,25","319,75",43870527
22.09.2025 18:10:00,"327,5","330,25","324,5",326,43892594
23.09.2025 18:10:00,323,"327,5",320,"324,75",40017266
24.09.2025 18:10:00,326,"327,5","317,75",324,42762282
25.09.2025 18:10:00,"325,5","332,5","325,5","328,25",39070278
26.09.2025 18:10:00,"329,25","329,5","319,25","319,75",54508756
29.09.2025 18:10:00,318,"324,5","316,5","319,25",37562966
30.09.2025 18:10:00,"321,25","323,75",314,315,33491387
01.10.2025 18:10:00,"315,5","318,75","311,75","315,75",44237945
02.10.2025 18:10:00,"315,75","318,5","314,5",315,39859117
03.10.2025 18:10:00,316,"317,25","310,75",311,31181374
06.10.2025 18:10:00,"312,5",317,304,"305,5",40200172
07.10.2025 18:10:00,"306,25","314,5","305,5","313,75",32264093
08.10.2025 18:10:00,"313,5","316,75","307,5","310,25",41143341
09.10.2025 18:10:00,"316,75","318,25","310,75","312,5",37074561
10.10.2025 18:10:00,"313,25","317,75","310,75","313,75",36347821
13.10.2025 18:10:00,"309,5","312,25","307,75",309,29718699
14.10.2025 18:10:00,"309,25","310,25","300,25",302,31639213
15.10.2025 18:10:00,"302,75","306,25",298,"300,75",41747312
16.10.2025 18:10:00,"299,25",302,"295,5",296,38875850
17.10.2025 18:10:00,295,296,"287,75",292,57747825
20.10.2025 18:10:00,"293,25","300,25",290,"297,75",51523112
21.10.2025 18:10:00,"298,5","298,75",293,"294,5",30462184
22.10.2025 18:10:00,"295,5",296,287,288,42484656
23.10.2025 18:10:00,"288,5","290,25","283,75","284,25",40555813
24.10.2025 18:10:00,287,"302,25",287,297,84622262
27.10.2025 18:10:00,297,"298,5",293,295,27751916
28.10.2025 12:40:00,"294,75","295,75",292,292,10268579
30.10.2025 18:10:00,"292,75","294,75","289,5",290,27637939
31.10.2025 18:10:00,"290,25","293,25",289,"291,5",28385482
03.11.2025 18:10:00,"293,25","295,75","292,25",294,41693246
04.11.2025 18:10:00,294,295,"288,25",289,29538148
05.11.2025 18:10:00,"289,5",292,"287,25",290,37593637
06.11.2025 18:10:00,"291,75","294,5",288,"292,5",33000037
07.11.2025 18:10:00,296,"298,25",288,"289,5",42808807
10.11.2025 18:10:00,291,"291,5","278,25","278,25",43267774
11.11.2025 18:10:00,"278,25",281,"266,5",273,54581700
12.11.2025 18:10:00,"275,25","275,5",268,268,37544314
13.11.2025 18:10:00,"269,25","274,5","269,25",271,34972867
14.11.2025 18:10:00,"270,5",271,267,269,28455584
17.11.2025 18:10:00,"270,75","271,5","266,75","268,5",29682554
18.11.2025 18:10:00,"267,5","269,75","266,75","267,5",22734301
19.11.2025 18:10:00,"268,75","278,75","268,5","277,5",45678395
20.11.2025 18:10:00,279,"280,75","273,75","276,25",31112755
21.11.2025 18:10:00,"276,25","276,25","271,5",273,27542702
