Date,Open,High,Low,Close,Volume
05.03.2025 18:10:00,"102,1",106,"100,3","105,4",75414801
06.03.2025 18:10:00,106,"112,2","104,9","112,2",76781475
07.03.2025 18:10:00,112,114,"105,7","108,2",96915667
10.03.2025 18:10:00,"108,2","111,2",108,"110,3",51755935
11.03.2025 18:10:00,"110,3","118,6","109,7",117,90000097
12.03.2025 18:10:00,"117,1","118,1","113,8","115,9",61955099
13.03.2025 18:10:00,"116,1","119,9","114,2","116,3",72620847
14.03.2025 18:10:00,"117,1","117,8","115,8","117,1",35017698
17.03.2025 18:10:00,"117,3","121,9",117,"121,7",57042667
18.03.2025 18:10:00,"121,8",124,"120,2","123,4",58847122
19.03.2025 18:10:00,"117,7",123,"111,1","112,3",78521688
20.03.2025 18:10:00,"113,4",121,"113,2","117,5",76894160
21.03.2025 18:10:00,"117,5","117,7",108,"110,5",69700458
24.03.2025 18:10:00,"112,3","120,6","112,1","120,4",73404180
25.03.2025 18:10:00,"122,8","125,7","114,2","117,5",100179556
26.03.2025 18:10:00,117,"118,5",114,116,51094163
27.03.2025 18:10:00,"117,7","118,2",115,117,42818807
28.03.2025 18:10:00,117,"119,9","114,9","119,9",36533871
02.04.2025 18:10:00,"119,7","120,7","116,6","118,3",26643644
03.04.2025 18:10:00,"118,2","120,7","115,8","117,3",45528015
04.04.2025 18:10:00,"117,3","118,4","115,3","117,4",30956862
07.04.2025 18:10:00,"113,5","117,8","113,5","116,7",36119623
08.04.2025 18:10:00,"118,9","119,9","117,1","118,8",30048916
09.04.2025 18:10:00,"117,5","119,7","116,3","117,1",36638755
10.04.2025 18:10:00,"120,5","123,7","120,2","123,1",43491599
11.04.2025 18:10:00,123,"123,4","118,9","119,2",32305299
14.04.2025 18:10:00,"120,3","120,7","118,3","119,3",24518993
15.04.2025 18:10:00,"119,3","119,9","116,2","116,6",31099483
16.04.2025 18:10:00,"116,8",122,"116,8","121,2",57457601
17.04.2025 18:10:00,"121,3","133,3","121,3","128,5",88444266
18.04.2025 18:10:00,"128,8","130,6","126,9","129,9",25485816
21.04.2025 18:10:00,"130,2","131,3","126,7","127,9",24934299
22.04.2025 18:10:00,129,"132,7",129,"131,7",42482740
24.04.2025 18:10:00,"132,3","134,8","131,6","134,5",41709151
25.04.2025 18:10:00,"135,1",136,"132,3","135,3",31222511
28.04.2025 18:10:00,"135,8","141,3",134,"138,6",38791893
29.04.2025 18:10:00,"138,6","139,4","136,8","137,4",26663636
30.04.2025 18:10:00,"135,3","136,7",132,135,39393812
02.05.2025 18:10:00,135,"135,3",129,"129,8",27383518
05.05.2025 18:10:00,"129,9","130,8","128,2","129,8",24859653
06.05.2025 18:10:00,"129,7","138,6","129,5","137,4",42909071
07.05.2025 18:10:00,"137,5","146,5","137,4","144,2",53124006
08.05.2025 18:10:00,"154,6","154,6","154,6","154,6",45730163
09.05.2025 18:10:00,"155,2","155,8","149,1","149,2",36613645
12.05.2025 18:10:00,"148,3","148,4","137,2","140,4",65721237
13.05.2025 18:10:00,"140,3","141,6","135,4","136,8",52831124
14.05.2025 18:10:00,"137,5","139,3","136,5",138,39980565
15.05.2025 18:10:00,"141,6","141,8","136,5","137,5",39271203
16.05.2025 18:10:00,"137,5","143,8","136,6","138,6",47312639
20.05.2025 18:10:00,"137,8","137,9","129,9","132,3",45130917
21.05.2025 18:10:00,133,"134,9","131,2",133,27390598
22.05.2025 18:10:00,"133,4",138,"131,1",137,32790134
23.05.2025 18:10:00,"136,1","138,5","134,4","136,2",25281752
26.05.2025 18:10:00,"136,6","138,3","135,1","136,3",15398955
27.05.2025 18:10:00,"135,8","138,9","135,2","137,6",25937494
28.05.2025 18:10:00,138,"138,7","134,1","135,1",20977030
29.05.2025 18:10:00,"135,2","136,2",131,"132,2",19670153
30.05.2025 18:10:00,"131,6","132,6","128,6","129,6",29057534
02.06.2025 18:10:00,"130,7","132,6","129,2","129,3",20620160
03.06.2025 18:10:00,"129,4","130,4","126,9","127,6",32067776
04.06.2025 18:10:00,"127,9",135,"127,9","134,7",39191709
05.06.2025 12:40:00,"134,4","139,7",134,"139,5",15261303
10.06.2025 18:10:00,139,"141,1","137,5","139,2",29996112
11.06.2025 18:10:00,"140,2","142,9","138,2","141,3",40042707
12.06.2025 18:10:00,"144,4","148,2","141,9","144,7",52557913
13.06.2025 18:10:00,"149,1","150,7","140,7","141,5",48698994
16.06.2025 18:10:00,"141,5",145,"138,5","138,9",33034762
17.06.2025 18:10:00,"139,5","145,5","138,6","144,5",45384727
18.06.2025 18:10:00,"144,6","145,6","141,2","141,5",23678474
19.06.2025 18:10:00,142,"145,4","141,7","144,1",30274928
20.06.2025 18:10:00,144,"146,9","143,3","146,3",31320852
23.06.2025 18:10:00,"146,4","147,8","143,9","147,1",33863987
24.06.2025 18:10:00,"143,1",144,"138,6","142,6",44459926
25.06.2025 18:10:00,"143,4",150,"143,1","148,4",39703153
26.06.2025 18:10:00,"148,9","149,6","140,3","140,3",22953982
27.06.2025 18:10:00,"140,7","146,5","140,5","146,5",35646531
30.06.2025 18:10:00,"146,5","151,9","145,1","150,8",44361621
01.07.2025 18:10:00,"150,8","153,2",148,"148,4",26946538
02.07.2025 18:10:00,149,"150,6","145,5","145,6",35818693
03.07.2025 18:10:00,"146,7","150,5","146,7","149,8",42289082
04.07.2025 18:10:00,151,"151,7",149,"151,2",28599538
07.07.2025 18:10:00,"150,4","151,6","148,5","151,3",22896439
08.07.2025 18:10:00,"152,5","153,5","151,6","152,2",26600839
09.07.2025 18:10:00,"152,3","152,8","147,4","149,7",32979888
10.07.2025 18:10:00,"151,2","154,2","149,4","152,5",33507736
11.07.2025 18:10:00,"152,5","154,8","151,9",154,26734047
14.07.2025 18:10:00,"153,9",157,"151,4","155,5",31432471
16.07.2025 18:10:00,"155,5","165,4","154,7","161,7",62542623
17.07.2025 18:10:00,161,"166,2","160,4","161,9",33834459
18.07.2025 18:10:00,"162,5","168,9","162,5","166,2",41835450
21.07.2025 18:10:00,"166,8","176,9","166,8","176,8",33414388
22.07.2025 18:10:00,"177,6","178,4","173,7","176,5",28536377
23.07.2025 18:10:00,"178,3","181,8","177,2","180,1",37748666
24.07.2025 18:10:00,"180,6","187,7","178,5","182,6",41750398
25.07.2025 18:10:00,"183,1",187,"182,5","183,2",25124710
28.07.2025 18:10:00,"184,3",185,"178,7","181,3",20263642
29.07.2025 18:10:00,"181,3","182,3","177,3","179,3",20734021
30.07.2025 18:10:00,179,"181,6","176,6","180,3",25425784
31.07.2025 18:10:00,"180,5",187,"180,5",187,36147227
01.08.2025 18:10:00,188,"188,7","183,5","184,4",20662476
04.08.2025 18:10:00,"186,3","188,5","183,8","188,5",20992141
05.08.2025 18:10:00,"188,5","188,7","185,1","185,1",14575760
06.08.2025 18:10:00,186,"188,4","179,6","181,6",36492060
07.08.2025 18:10:00,"182,1","183,5","178,1",179,21739606
08.08.2025 18:10:00,"180,3","182,7","179,8","180,5",20700951
11.08.2025 18:10:00,"181,6","181,7","178,6","178,7",13886398
12.08.2025 18:10:00,"178,7",179,172,172,21753767
13.08.2025 18:10:00,172,"175,9","170,4","174,2",25254554
14.08.2025 18:10:00,"174,5","175,4","168,8",170,16553058
15.08.2025 18:10:00,"170,4","172,1","169,1","170,4",14923094
18.08.2025 18:10:00,"170,4","172,5",167,"171,7",22600903
19.08.2025 18:10:00,"172,2","173,2","169,6","172,4",16197940
20.08.2025 18:10:00,"173,7","182,5","173,2","181,5",38944686
21.08.2025 18:10:00,"182,4","183,3","178,7","180,3",20439294
22.08.2025 18:10:00,"180,3","182,9",179,"181,5",24210182
25.08.2025 18:10:00,"182,5","183,1","179,7","180,2",14214828
26.08.2025 18:10:00,"180,5",186,"179,1","185,5",33825828
27.08.2025 18:10:00,"185,4","185,4","181,9","183,3",18713287
28.08.2025 18:10:00,185,"186,8",183,"183,8",19222348
29.08.2025 18:10:00,"183,8","187,5",183,"183,3",35688973
01.09.2025 18:10:00,"183,5","184,9","178,2","178,5",23196336
02.09.2025 18:10:00,179,"179,6","168,7","174,2",25999625
03.09.2025 18:10:00,173,179,"170,7","178,8",27613522
04.09.2025 18:10:00,"178,8","184,2","178,7",182,24151693
05.09.2025 18:10:00,"182,1","182,6",175,175,22814460
